s,p,o
http://rdf.geohistoricaldata.org/id/directories/entry/985791,http://rdf.geohistoricaldata.org/def/directory#numEntry,7071237
http://rdf.geohistoricaldata.org/id/directories/entry/985792,http://rdf.geohistoricaldata.org/def/directory#numEntry,7071576
http://rdf.geohistoricaldata.org/id/directories/entry/985793,http://rdf.geohistoricaldata.org/def/directory#numEntry,7075185
http://rdf.geohistoricaldata.org/id/directories/entry/985794,http://rdf.geohistoricaldata.org/def/directory#numEntry,7078345
http://rdf.geohistoricaldata.org/id/directories/entry/985795,http://rdf.geohistoricaldata.org/def/directory#numEntry,7079798
http://rdf.geohistoricaldata.org/id/directories/entry/985796,http://rdf.geohistoricaldata.org/def/directory#numEntry,7081017
http://rdf.geohistoricaldata.org/id/directories/entry/985797,http://rdf.geohistoricaldata.org/def/directory#numEntry,7083103
http://rdf.geohistoricaldata.org/id/directories/entry/985798,http://rdf.geohistoricaldata.org/def/directory#numEntry,7083104
http://rdf.geohistoricaldata.org/id/directories/entry/985799,http://rdf.geohistoricaldata.org/def/directory#numEntry,7083930
http://rdf.geohistoricaldata.org/id/directories/entry/985800,http://rdf.geohistoricaldata.org/def/directory#numEntry,7085364
http://rdf.geohistoricaldata.org/id/directories/entry/985801,http://rdf.geohistoricaldata.org/def/directory#numEntry,7086815
http://rdf.geohistoricaldata.org/id/directories/entry/985802,http://rdf.geohistoricaldata.org/def/directory#numEntry,7088518
http://rdf.geohistoricaldata.org/id/directories/entry/985803,http://rdf.geohistoricaldata.org/def/directory#numEntry,7092540
http://rdf.geohistoricaldata.org/id/directories/entry/985804,http://rdf.geohistoricaldata.org/def/directory#numEntry,7092823
http://rdf.geohistoricaldata.org/id/directories/entry/985805,http://rdf.geohistoricaldata.org/def/directory#numEntry,7093080
http://rdf.geohistoricaldata.org/id/directories/entry/985806,http://rdf.geohistoricaldata.org/def/directory#numEntry,7094254
http://rdf.geohistoricaldata.org/id/directories/entry/985807,http://rdf.geohistoricaldata.org/def/directory#numEntry,7094431
http://rdf.geohistoricaldata.org/id/directories/entry/985808,http://rdf.geohistoricaldata.org/def/directory#numEntry,7094782
http://rdf.geohistoricaldata.org/id/directories/entry/985809,http://rdf.geohistoricaldata.org/def/directory#numEntry,7100202
http://rdf.geohistoricaldata.org/id/directories/entry/985810,http://rdf.geohistoricaldata.org/def/directory#numEntry,7100202
http://rdf.geohistoricaldata.org/id/directories/entry/985811,http://rdf.geohistoricaldata.org/def/directory#numEntry,7101249
http://rdf.geohistoricaldata.org/id/directories/entry/985812,http://rdf.geohistoricaldata.org/def/directory#numEntry,7101412
http://rdf.geohistoricaldata.org/id/directories/entry/985813,http://rdf.geohistoricaldata.org/def/directory#numEntry,7106490
http://rdf.geohistoricaldata.org/id/directories/entry/985814,http://rdf.geohistoricaldata.org/def/directory#numEntry,7106614
http://rdf.geohistoricaldata.org/id/directories/entry/985815,http://rdf.geohistoricaldata.org/def/directory#numEntry,7106615
http://rdf.geohistoricaldata.org/id/directories/entry/985816,http://rdf.geohistoricaldata.org/def/directory#numEntry,7107180
http://rdf.geohistoricaldata.org/id/directories/entry/985817,http://rdf.geohistoricaldata.org/def/directory#numEntry,7107680
http://rdf.geohistoricaldata.org/id/directories/entry/985818,http://rdf.geohistoricaldata.org/def/directory#numEntry,7107685
http://rdf.geohistoricaldata.org/id/directories/entry/985819,http://rdf.geohistoricaldata.org/def/directory#numEntry,7108143
http://rdf.geohistoricaldata.org/id/directories/entry/985820,http://rdf.geohistoricaldata.org/def/directory#numEntry,7109771
http://rdf.geohistoricaldata.org/id/directories/entry/985821,http://rdf.geohistoricaldata.org/def/directory#numEntry,7110088
http://rdf.geohistoricaldata.org/id/directories/entry/985822,http://rdf.geohistoricaldata.org/def/directory#numEntry,7110143
http://rdf.geohistoricaldata.org/id/directories/entry/985823,http://rdf.geohistoricaldata.org/def/directory#numEntry,7113290
http://rdf.geohistoricaldata.org/id/directories/entry/985824,http://rdf.geohistoricaldata.org/def/directory#numEntry,7115546
http://rdf.geohistoricaldata.org/id/directories/entry/985825,http://rdf.geohistoricaldata.org/def/directory#numEntry,7117170
http://rdf.geohistoricaldata.org/id/directories/entry/985826,http://rdf.geohistoricaldata.org/def/directory#numEntry,7117415
http://rdf.geohistoricaldata.org/id/directories/entry/985827,http://rdf.geohistoricaldata.org/def/directory#numEntry,7118456
http://rdf.geohistoricaldata.org/id/directories/entry/985828,http://rdf.geohistoricaldata.org/def/directory#numEntry,7119965
http://rdf.geohistoricaldata.org/id/directories/entry/985829,http://rdf.geohistoricaldata.org/def/directory#numEntry,7130540
http://rdf.geohistoricaldata.org/id/directories/entry/985830,http://rdf.geohistoricaldata.org/def/directory#numEntry,7132153
http://rdf.geohistoricaldata.org/id/directories/entry/985831,http://rdf.geohistoricaldata.org/def/directory#numEntry,7133118
http://rdf.geohistoricaldata.org/id/directories/entry/985832,http://rdf.geohistoricaldata.org/def/directory#numEntry,7133370
http://rdf.geohistoricaldata.org/id/directories/entry/985833,http://rdf.geohistoricaldata.org/def/directory#numEntry,7133382
http://rdf.geohistoricaldata.org/id/directories/entry/985834,http://rdf.geohistoricaldata.org/def/directory#numEntry,7135744
http://rdf.geohistoricaldata.org/id/directories/entry/985835,http://rdf.geohistoricaldata.org/def/directory#numEntry,7136005
http://rdf.geohistoricaldata.org/id/directories/entry/985836,http://rdf.geohistoricaldata.org/def/directory#numEntry,7139059
http://rdf.geohistoricaldata.org/id/directories/entry/985837,http://rdf.geohistoricaldata.org/def/directory#numEntry,7143417
http://rdf.geohistoricaldata.org/id/directories/entry/985838,http://rdf.geohistoricaldata.org/def/directory#numEntry,7143738
http://rdf.geohistoricaldata.org/id/directories/entry/985839,http://rdf.geohistoricaldata.org/def/directory#numEntry,7145442
http://rdf.geohistoricaldata.org/id/directories/entry/985840,http://rdf.geohistoricaldata.org/def/directory#numEntry,7148853
http://rdf.geohistoricaldata.org/id/directories/entry/985841,http://rdf.geohistoricaldata.org/def/directory#numEntry,7149158
http://rdf.geohistoricaldata.org/id/directories/entry/985842,http://rdf.geohistoricaldata.org/def/directory#numEntry,7149587
http://rdf.geohistoricaldata.org/id/directories/entry/985843,http://rdf.geohistoricaldata.org/def/directory#numEntry,7149869
http://rdf.geohistoricaldata.org/id/directories/entry/985844,http://rdf.geohistoricaldata.org/def/directory#numEntry,7149869
http://rdf.geohistoricaldata.org/id/directories/entry/985845,http://rdf.geohistoricaldata.org/def/directory#numEntry,7151393
http://rdf.geohistoricaldata.org/id/directories/entry/985846,http://rdf.geohistoricaldata.org/def/directory#numEntry,7154656
http://rdf.geohistoricaldata.org/id/directories/entry/985847,http://rdf.geohistoricaldata.org/def/directory#numEntry,7157927
http://rdf.geohistoricaldata.org/id/directories/entry/985848,http://rdf.geohistoricaldata.org/def/directory#numEntry,7160780
http://rdf.geohistoricaldata.org/id/directories/entry/985849,http://rdf.geohistoricaldata.org/def/directory#numEntry,7163204
http://rdf.geohistoricaldata.org/id/directories/entry/985850,http://rdf.geohistoricaldata.org/def/directory#numEntry,7164535
http://rdf.geohistoricaldata.org/id/directories/entry/985851,http://rdf.geohistoricaldata.org/def/directory#numEntry,7166302
http://rdf.geohistoricaldata.org/id/directories/entry/985852,http://rdf.geohistoricaldata.org/def/directory#numEntry,7166886
http://rdf.geohistoricaldata.org/id/directories/entry/985853,http://rdf.geohistoricaldata.org/def/directory#numEntry,7166887
http://rdf.geohistoricaldata.org/id/directories/entry/985854,http://rdf.geohistoricaldata.org/def/directory#numEntry,7170021
http://rdf.geohistoricaldata.org/id/directories/entry/985855,http://rdf.geohistoricaldata.org/def/directory#numEntry,7170264
http://rdf.geohistoricaldata.org/id/directories/entry/985856,http://rdf.geohistoricaldata.org/def/directory#numEntry,7171790
http://rdf.geohistoricaldata.org/id/directories/entry/985857,http://rdf.geohistoricaldata.org/def/directory#numEntry,7171908
http://rdf.geohistoricaldata.org/id/directories/entry/985858,http://rdf.geohistoricaldata.org/def/directory#numEntry,7173506
http://rdf.geohistoricaldata.org/id/directories/entry/985859,http://rdf.geohistoricaldata.org/def/directory#numEntry,7174050
http://rdf.geohistoricaldata.org/id/directories/entry/985860,http://rdf.geohistoricaldata.org/def/directory#numEntry,7174174
http://rdf.geohistoricaldata.org/id/directories/entry/985861,http://rdf.geohistoricaldata.org/def/directory#numEntry,7174868
http://rdf.geohistoricaldata.org/id/directories/entry/985862,http://rdf.geohistoricaldata.org/def/directory#numEntry,7175344
http://rdf.geohistoricaldata.org/id/directories/entry/985863,http://rdf.geohistoricaldata.org/def/directory#numEntry,7175375
http://rdf.geohistoricaldata.org/id/directories/entry/985864,http://rdf.geohistoricaldata.org/def/directory#numEntry,7175465
http://rdf.geohistoricaldata.org/id/directories/entry/985865,http://rdf.geohistoricaldata.org/def/directory#numEntry,7175477
http://rdf.geohistoricaldata.org/id/directories/entry/985866,http://rdf.geohistoricaldata.org/def/directory#numEntry,7175482
http://rdf.geohistoricaldata.org/id/directories/entry/985867,http://rdf.geohistoricaldata.org/def/directory#numEntry,7175484
http://rdf.geohistoricaldata.org/id/directories/entry/985868,http://rdf.geohistoricaldata.org/def/directory#numEntry,7177545
http://rdf.geohistoricaldata.org/id/directories/entry/985869,http://rdf.geohistoricaldata.org/def/directory#numEntry,7179427
http://rdf.geohistoricaldata.org/id/directories/entry/985870,http://rdf.geohistoricaldata.org/def/directory#numEntry,7180779
http://rdf.geohistoricaldata.org/id/directories/entry/985871,http://rdf.geohistoricaldata.org/def/directory#numEntry,7180985
http://rdf.geohistoricaldata.org/id/directories/entry/985872,http://rdf.geohistoricaldata.org/def/directory#numEntry,7182093
http://rdf.geohistoricaldata.org/id/directories/entry/985873,http://rdf.geohistoricaldata.org/def/directory#numEntry,7182094
http://rdf.geohistoricaldata.org/id/directories/entry/985874,http://rdf.geohistoricaldata.org/def/directory#numEntry,7182346
http://rdf.geohistoricaldata.org/id/directories/entry/985875,http://rdf.geohistoricaldata.org/def/directory#numEntry,7183314
http://rdf.geohistoricaldata.org/id/directories/entry/985876,http://rdf.geohistoricaldata.org/def/directory#numEntry,7186908
http://rdf.geohistoricaldata.org/id/directories/entry/985877,http://rdf.geohistoricaldata.org/def/directory#numEntry,7188308
http://rdf.geohistoricaldata.org/id/directories/entry/985878,http://rdf.geohistoricaldata.org/def/directory#numEntry,7188467
http://rdf.geohistoricaldata.org/id/directories/entry/985879,http://rdf.geohistoricaldata.org/def/directory#numEntry,7195758
http://rdf.geohistoricaldata.org/id/directories/entry/985880,http://rdf.geohistoricaldata.org/def/directory#numEntry,7196009
http://rdf.geohistoricaldata.org/id/directories/entry/985881,http://rdf.geohistoricaldata.org/def/directory#numEntry,7197026
http://rdf.geohistoricaldata.org/id/directories/entry/985882,http://rdf.geohistoricaldata.org/def/directory#numEntry,7197038
http://rdf.geohistoricaldata.org/id/directories/entry/985883,http://rdf.geohistoricaldata.org/def/directory#numEntry,7198950
http://rdf.geohistoricaldata.org/id/directories/entry/985884,http://rdf.geohistoricaldata.org/def/directory#numEntry,7199156
http://rdf.geohistoricaldata.org/id/directories/entry/985885,http://rdf.geohistoricaldata.org/def/directory#numEntry,7199158
http://rdf.geohistoricaldata.org/id/directories/entry/985886,http://rdf.geohistoricaldata.org/def/directory#numEntry,7200166
http://rdf.geohistoricaldata.org/id/directories/entry/985887,http://rdf.geohistoricaldata.org/def/directory#numEntry,7200476
http://rdf.geohistoricaldata.org/id/directories/entry/985888,http://rdf.geohistoricaldata.org/def/directory#numEntry,7201126
http://rdf.geohistoricaldata.org/id/directories/entry/985889,http://rdf.geohistoricaldata.org/def/directory#numEntry,7202572
http://rdf.geohistoricaldata.org/id/directories/entry/985890,http://rdf.geohistoricaldata.org/def/directory#numEntry,7206807
http://rdf.geohistoricaldata.org/id/directories/entry/985891,http://rdf.geohistoricaldata.org/def/directory#numEntry,7208293
http://rdf.geohistoricaldata.org/id/directories/entry/985892,http://rdf.geohistoricaldata.org/def/directory#numEntry,7212585
http://rdf.geohistoricaldata.org/id/directories/entry/985893,http://rdf.geohistoricaldata.org/def/directory#numEntry,7212956
http://rdf.geohistoricaldata.org/id/directories/entry/985894,http://rdf.geohistoricaldata.org/def/directory#numEntry,7217381
http://rdf.geohistoricaldata.org/id/directories/entry/985895,http://rdf.geohistoricaldata.org/def/directory#numEntry,7218014
http://rdf.geohistoricaldata.org/id/directories/entry/985896,http://rdf.geohistoricaldata.org/def/directory#numEntry,7221547
http://rdf.geohistoricaldata.org/id/directories/entry/985897,http://rdf.geohistoricaldata.org/def/directory#numEntry,7221869
http://rdf.geohistoricaldata.org/id/directories/entry/985898,http://rdf.geohistoricaldata.org/def/directory#numEntry,7224248
http://rdf.geohistoricaldata.org/id/directories/entry/985899,http://rdf.geohistoricaldata.org/def/directory#numEntry,7226072
http://rdf.geohistoricaldata.org/id/directories/entry/985900,http://rdf.geohistoricaldata.org/def/directory#numEntry,7227918
http://rdf.geohistoricaldata.org/id/directories/entry/985901,http://rdf.geohistoricaldata.org/def/directory#numEntry,7229947
http://rdf.geohistoricaldata.org/id/directories/entry/985902,http://rdf.geohistoricaldata.org/def/directory#numEntry,7230438
http://rdf.geohistoricaldata.org/id/directories/entry/985903,http://rdf.geohistoricaldata.org/def/directory#numEntry,7231229
http://rdf.geohistoricaldata.org/id/directories/entry/985904,http://rdf.geohistoricaldata.org/def/directory#numEntry,7231230
http://rdf.geohistoricaldata.org/id/directories/entry/985905,http://rdf.geohistoricaldata.org/def/directory#numEntry,7235419
http://rdf.geohistoricaldata.org/id/directories/entry/985906,http://rdf.geohistoricaldata.org/def/directory#numEntry,7235493
http://rdf.geohistoricaldata.org/id/directories/entry/985907,http://rdf.geohistoricaldata.org/def/directory#numEntry,7237383
http://rdf.geohistoricaldata.org/id/directories/entry/985908,http://rdf.geohistoricaldata.org/def/directory#numEntry,7237438
http://rdf.geohistoricaldata.org/id/directories/entry/985909,http://rdf.geohistoricaldata.org/def/directory#numEntry,7238970
http://rdf.geohistoricaldata.org/id/directories/entry/985910,http://rdf.geohistoricaldata.org/def/directory#numEntry,7238989
http://rdf.geohistoricaldata.org/id/directories/entry/985911,http://rdf.geohistoricaldata.org/def/directory#numEntry,7243928
http://rdf.geohistoricaldata.org/id/directories/entry/985912,http://rdf.geohistoricaldata.org/def/directory#numEntry,7243954
http://rdf.geohistoricaldata.org/id/directories/entry/985913,http://rdf.geohistoricaldata.org/def/directory#numEntry,7244292
